"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-miR-199b-5p",100.294769346026,0.077352083314792,0.607563214661557,0.127315284151758,0.898690863742936,0.994751686136818
"hsa-miR-19a-3p",6254.7982318343,0.0201123150144965,0.26346868908151,0.0763366420678333,0.939151274724316,0.995623195318056
"hsa-miR-19a-5p",12.1715371751085,0.0957581345143894,1.24054334079638,0.077190478853336,0.938472015822966,0.995623195318056
"hsa-miR-19b-3p",25888.9038867478,-0.036574634986121,0.288146942774812,-0.126930498147621,0.898995407833389,0.994751686136818
"hsa-miR-200a-3p",39.711375093233,0.114353716581661,0.801069841334761,0.142751244249968,NA,NA
"hsa-miR-200b-3p",18.0672930340459,-0.0821880468861392,0.705406638304962,-0.116511586967243,0.907247103568084,0.994751686136818
"hsa-miR-203a-3p",923.653150463589,-0.166667411757522,0.747607514604884,-0.222934371982078,0.823586584518392,0.994751686136818
"hsa-miR-204-3p",4.43927594093114,3.74555646122116,2.35131633703734,1.59296152636806,0.111168822283805,0.994751686136818
"hsa-miR-204-5p",70.6405980818051,-0.0314384184748541,0.641863659178965,-0.048979900988737,0.960935313399317,0.996993550002206
"hsa-miR-205-5p",25.6381570732987,0.668621183251816,0.900967153570739,0.742114937932994,0.458017699968279,0.994751686136818
"hsa-miR-208b-3p",58.9688830272323,0.976629790761142,0.953283218768039,1.02449069860191,0.305603561922873,0.994751686136818
"hsa-miR-20a-5p",1142.75216274979,-0.0326758185613885,0.588947811379838,-0.0554816877319448,0.955754718549576,0.996993550002206
"hsa-miR-20b-3p",20.4504840150742,-0.819081402491582,1.36320651219293,-0.600849097451832,0.547940499367498,0.994751686136818
"hsa-miR-20b-5p",172.367209238419,0.134799772130184,0.576272157733316,0.233916857375861,0.815049525936165,0.994751686136818
"hsa-miR-21-3p",8146.29405305115,-0.332024474981825,0.458143622352989,-0.724717007467164,0.468625659146393,0.994751686136818
"hsa-miR-21-5p",126247.487153222,0.11911678343265,0.473482565623829,0.251575859558228,NA,NA
"hsa-miR-210-3p",6219.23722024205,-1.11010487141076,0.516652960748198,-2.14864707211423,0.031662387253615,0.994751686136818
"hsa-miR-2110",31.021354292011,-0.190903414085172,0.858133890127255,-0.222463436395528,0.823953133648087,0.994751686136818
"hsa-miR-2115-3p",17.2194687730764,1.26144978862954,1.61624740682769,0.78048062648123,0.435108026622275,0.994751686136818
"hsa-miR-2116-3p",6.29654701286586,-0.638139175678056,2.35704391106486,-0.270737075657517,0.786593259108045,0.994751686136818
"hsa-miR-212-3p",4.61255448182602,0.481105691163215,1.76242166990555,0.27297989997422,0.784868666485275,0.994751686136818
"hsa-miR-214-3p",5.57802723157197,-0.259777480823789,1.76060643003879,-0.14755000117662,0.882697916340876,0.994751686136818
"hsa-miR-214-5p",17.4023827548868,0.304789391559942,1.14102447029868,0.26711906667537,0.789377487724978,0.994751686136818
"hsa-miR-216a-5p",6.46881313728479,-0.935614427358795,1.84512783166745,-0.507072957927948,0.612103628345299,0.994751686136818
"hsa-miR-218-5p",18.5782001820948,1.69122309312085,1.54660805387399,1.09350464643231,0.274172290048753,0.994751686136818
"hsa-miR-219a-1-3p",14.1824567804886,-0.408794573629786,1.27096931286664,-0.321640003020812,0.7477254348598,0.994751686136818
"hsa-miR-219b-3p",5.74776807411675,-0.542585006489752,2.03417242276635,-0.266735012439049,0.789673194223234,0.994751686136818
"hsa-miR-22-3p",947638.219520962,-0.372210398746222,0.375311112097735,-0.991738285247717,0.321325209820472,0.994751686136818
"hsa-miR-22-5p",223.722936424901,0.202662610254235,0.661830282157736,0.306215378349723,0.759440664225272,0.994751686136818
"hsa-miR-221-3p",10436.6181104089,0.0531292783801944,0.391162375128944,0.135824102107675,0.891960336901135,0.994751686136818
"hsa-miR-221-5p",7.50750592937955,0.335980792652841,1.57297307994329,0.213596022040602,0.830862101764513,0.994751686136818
