"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-miR-501-3p",395.081871387989,0.133687064967141,0.363885183586165,0.367388041605944,0.713329590316397,0.935550646489729
"hsa-miR-5010-5p",592.009433365358,-0.0589755213121744,0.400369526297043,-0.147302722706271,0.882893083514254,0.957158324280892
"hsa-miR-502-5p",4.34097396229091,-1.48956753176782,1.95728510791532,-0.761037585042651,0.446634618384623,NA
"hsa-miR-505-3p",132.251500010884,2.14315871197305,0.757499833686407,2.82925304622613,NA,NA
"hsa-miR-505-5p",3.59877823953545,-0.956483259446534,2.02527137913714,-0.472274120544795,0.636731140047235,NA
"hsa-miR-509-3p",10.1694536216552,-1.56712101272151,1.66447252953512,-0.941512091616914,0.346442495740157,0.784418407485749
"hsa-miR-5094-5p",6.10734856973878,-1.37979689565728,2.12739637382431,-0.648584773686014,0.516606799865138,NA
"hsa-miR-511-5p",32.4676790114208,1.39257353585782,0.913506498511219,1.52442652365074,0.127402198575335,0.553511709477394
"hsa-miR-5189-3p",8.08692946948743,1.96893621322803,1.5544686681682,1.26662971956086,0.205287720575217,NA
"hsa-miR-5189-5p",159.419638005551,1.07980183201231,0.931749576651384,1.15889704602068,0.246498153149182,0.7588773035606
"hsa-miR-532-3p",91.2469131124967,-0.574769155862696,0.441211060885828,-1.3027079482294,0.19267448747242,0.69329879680247
"hsa-miR-532-5p",19487.6161533302,-0.041656714838202,0.286522642579331,-0.14538716543726,0.884405197494696,0.957158324280892
"hsa-miR-539-3p",13.0663985059346,0.380831890140932,1.23519096816328,0.308318227672297,0.757840197513227,0.936050106055302
"hsa-miR-542-3p",230.717631589291,-2.60132009282456,0.747343014665074,-3.48075788731411,0.00049999723186395,0.0184401137840834
"hsa-miR-542-5p",3.84315536561906,-1.41135457852966,2.16654339197017,-0.651431484714566,0.514767991983637,NA
"hsa-miR-545-5p",12.2269389915351,-2.07639053636657,1.20338197892702,-1.72546254865637,0.0844441474892244,0.495240069625379
"hsa-miR-548ab/548n",16.6057026670527,-0.715774200291374,0.875753358647689,-0.817323956823472,0.413743319564805,0.784418407485749
"hsa-miR-548ac",8.67203397018339,-1.87466670729368,1.37549005426774,-1.36290822421954,0.172911436446424,NA
"hsa-miR-548ad-5p/548ae-5p/548ay-5p/548b-5p/548d-5p",49.0906141680631,-0.559345397632052,0.67029292291833,-0.834479044171863,0.404011091365189,0.784418407485749
"hsa-miR-548ae-3p/548aj-3p/548aq-3p/548x-3p",14.1061226750402,4.49485840506956,1.53504989694986,2.92815133501578,NA,NA
"hsa-miR-548ah-3p/548am-3p",18.0873275618336,1.78697484034632,1.53770070963821,1.16210835382053,0.245191454545343,0.7588773035606
"hsa-miR-548aj-5p/548g-5p/548x-5p",8.53535547058428,-0.836060667601687,1.56581937414206,-0.533944515828832,0.593379922004587,NA
"hsa-miR-548am-5p/548au-5p/548c-5p/548o-5p",82.1536009105405,1.0059268948431,0.951427946767948,1.05728121426356,0.290383264192135,0.761854250630399
"hsa-miR-548ap-5p/548j-5p",25.3803474616813,0.170925768469939,0.770764224721569,0.221761419364896,0.824499614531195,0.936050106055302
"hsa-miR-548aq-5p",6.30031411976417,-1.02535199654953,1.61929528992307,-0.633208780961898,0.526597312260301,NA
"hsa-miR-548ar-3p",3.02320001071172,0.185134541159614,2.75206756157373,0.0672710742078395,0.946365904148271,NA
"hsa-miR-548at-5p",5.66876079245199,-1.09918995774841,2.32346505604822,-0.473082198885284,0.63615453628228,NA
"hsa-miR-548av-5p/548k",92.4362477221742,-0.605723580655517,0.619667293273733,-0.977498065866039,0.328322634828932,0.775475918340114
"hsa-miR-548ay-3p",4.19139493820217,1.57838595937916,1.88690150965562,0.83649620889181,0.402875808624592,NA
"hsa-miR-548bc",81.7208135386435,-0.794382189712138,0.546582628328843,-1.45336157524972,0.146123389196357,0.609088582689764
"hsa-miR-548d-3p",3.33527017873982,-1.10797041702004,1.96825552167131,-0.562920009531704,0.573489354161225,NA
"hsa-miR-548e-3p",119.795385576687,0.946479555707038,0.805313638443983,1.17529309144176,0.239877477500437,0.7588773035606
"hsa-miR-548e-5p",85.0589241629269,-0.149035220345005,0.686029137227291,-0.217243280580411,0.828018756963169,0.936050106055302
"hsa-miR-548f-3p/548g-3p",16.9068044906274,-1.97240579957009,0.882976459039047,-2.23381470635886,0.0254952674927672,0.290094800390675
"hsa-miR-548o-3p",329.963603260453,-0.416337162780693,0.544800255623856,-0.764201482071518,0.444747183504164,0.803598988219971
"hsa-miR-548p",23.1055601866098,3.49498529882458,1.02452689802232,3.41131629200863,0.000646500497425458,0.020936669955086
"hsa-miR-548q",29.3402085994337,-0.220144021246497,0.954595432441205,-0.230614995384504,0.817613916969356,0.936050106055302
"hsa-miR-550a-3-5p/550a-5p/550b-2-5p",110.725795874425,-0.316613963974195,0.569352890273881,-0.556094417685122,0.578146311054216,0.867142426925174
"hsa-miR-550a-3p",182.617769772087,-0.970074597062241,0.738907152027546,-1.31285046355334,0.189233341686979,0.69329879680247
"hsa-miR-5588-5p",70.1214378319293,5.06212689382371,1.24966501036609,4.05078709240707,5.10456378386592e-05,0.00358170225501259
"hsa-miR-561-5p",14.8116320535993,-1.32449265256242,1.27303189509507,-1.04042377702053,0.2981430597826,0.761854250630399
"hsa-miR-5683",42.4242786330136,-0.782640354069407,1.06713655180244,-0.733402255547793,0.463313123918727,0.817404806759534
"hsa-miR-5695-3p",18.5319790404867,-0.719854927142509,0.933926432985518,-0.770783331232335,0.440835368969264,0.802685766185409
"hsa-miR-570-3p",15.1368755465001,0.911181745547778,0.967934126921442,0.941367516863809,0.346516553912051,0.784418407485749
"hsa-miR-5706",23.0353469606309,0.335546400465529,1.11237267784847,0.301649264808029,0.762919448357349,0.936050106055302
"hsa-miR-574-3p",272.269883980074,3.81429305400514,0.82043683138977,4.64910022084694,NA,NA
"hsa-miR-574-5p",174.062256034559,0.173448337185792,0.785332475360506,0.220859753833776,0.825201635357365,0.936050106055302
"hsa-miR-576-3p",22.6150536646617,0.655056818421768,0.936278376346436,0.699638948170461,0.484152812644944,0.831734333203143
"hsa-miR-576-5p",172.11131888901,-0.0271313847055531,0.721384651640734,-0.0376101496529554,0.969998515395894,0.988787832885402
"hsa-miR-579-5p",8.29352436836281,-2.72980589225814,1.56665005272811,-1.7424477709649,0.0814301230475276,NA
"hsa-miR-580-3p",7.58136164878603,0.602327276762239,1.45906139345336,0.412818322426191,0.67973972631304,NA
"hsa-miR-582-3p",1202.9290940432,-1.3748028175724,0.78479264268789,-1.75180390690685,0.0798075321950745,0.495240069625379
"hsa-miR-582-5p",26.7285731405364,0.797101120974577,0.991282583862772,0.804110890225146,0.421332935718728,0.785379538345205
"hsa-miR-584-5p",2236.93168018448,-0.263576062261403,0.317439675037735,-0.830318586452907,0.406358682207465,0.784418407485749
"hsa-miR-589-3p",30.3967779105358,1.34550665471762,0.837430868241568,1.60670773641639,0.108118495720989,0.527585173113458
"hsa-miR-589-5p",1567.91670284595,-0.703657365138946,0.445679742952272,-1.57884080725271,0.114372575936433,0.527585173113458
"hsa-miR-590-3p",48.8813000351769,0.350635358511777,0.716302907041883,0.489507099670719,0.624482729411789,0.890625547985753
"hsa-miR-592",39.1419297805707,4.23067802220706,1.89378091008769,2.2339849344089,0.0254840643599239,0.290094800390675
"hsa-miR-598-3p",165.681672098927,-1.01602630691845,0.669024410784737,-1.51866851274783,0.128845956125379,0.553511709477394
